Names	Index
Zygia_racemosa	151.179
Boehmeria_celebica	326.455
Crataegus_umbratilis	168.5
Cucurbita_digitata	74.626
Elizabetha_grahamiae	67
Machaerium_robinifolium	161.333
Astragalus_neuquenensis	78
Acacia_orthocarpa	55.7606
Securidaca_virgata	220.441
Pterocarya_hupehensis	166.667
Genista_tridentata	199.818
Parkia_multijuga	154.138
Erinacea_anthyllis	122
Artocarpus_excelsus	276.857
Cratylia_bahiensis	104.043
Amorpha_californica	112.128
Polygala_salviniana	242.556
Engelhardia_serrata	237.29
Acacia_orbifolia	38.9531
Tachigali_denudata	186.129
Lathyrus_hasslerianus	188.714
Potentilla_betonicifolia	129.8
Dendrocnide_ternatensis	216.455
Phanera_semibifida	222.69
Sorbus_kurzii	259.5
Alphitonia_carolinensis	205.667
Begonia_parcifolia	149.429
Rosa_montezumae	184.031
Geum_parviflorum	108
Orbexilum_melanocarpum	122
Cotoneaster_bacillaris	179.8
Otholobium_decumbens	0
Macroptilium_monophyllum	49.5
Lotus_tetragonolobus	139.997
Potentilla_alchemilloides	309.889
Parkinsonia_florida	56.2222
Rubus_foliolatus	172
Teramnus_uncinatus_subsp_uncinatus	0
Dalea_hallii	0
Heteromeles_arbutifolia	122.727
Ziziphus_oenopolia	180.526
Lupinus_malacophyllus	57
Malus_transitoria	206.923
Indigofera_bangweolensis	84.7
Photinia_melanocarpa	172.286
Inga_cecropietorum	144.9
Medicago_monantha	32.5
Boehmeria_ingjiangensis	0
Rubus_nelsonii	205.5
Templetonia_rossii	29.5
Stylosanthes_guianensis_subsp_dissitiflora	91.3333
Polygala_sparsiflora	110.5
Crotalaria_exilipes	72.25
Rubus_adenochlamys	49.5
Pultenaea_aspalathoides	153.233
Astragalus_schizopterus	123.615
Dalbergia_frutescens	187.73
Alnus_inokumae	188
Macroptilium_lathyroides	219.5
Pilea_daguensis	283.733
Erythrina_peruviana	109.5
Lotus_eriosolen	88.25
Mimosa_rubricaulis	0
Aeschynomene_rubrofarinacea	93.96
Erythrina_madagascariensis	120.923
Guibourtia_coleosperma	56.4776
Luffa_operculata	157.748
Amicia_fimbriata	147.71
Harpalyce_formosa	159.588
Boehmeria_virgata	268.384
Frangula_longistyla	227.726
Dalea_leporina	0
Kennedia_parviflora	0
Indigofera_incarnata	188.748
Medicago_rotata	106.813
Desmanthus_pubescens	167.45
Onobrychis_eubrychidea	51
Genista_gasparrinii	124
Potentilla_astracanica	195.382
Crataegus_oxyacanthoides	77
Rubus_pinicola	122
Astragalus_tephrodes_var_brachylobus	50.75
Ampelosicyos_humblotii	166.25
Cecropia_obtusifolia	251.27
Indigofera_cuernavacana	205.566
Potentilla_gaudinii	110
Acacia_merrallii	72.1256
Mimosa_watsonii	139
Coussapoa_brevipes	270.073
Aspalathus_macrantha	126.133
Stylosanthes_guianensis_var_gracilis	141.333
Myrianthus_serratus	160.261
Photinia_prunifolia	132.11
Desmanthus_velutinus	116.958
Quercus_baniensis	130.5
Phanera_glabristipes	116
Crataegus_gravesii	120.5
Ivesia_baileyi	120.154
Colubrina_texensis	105.577
Astragalus_vogelii	97.5714
Brachystegia_boehmii	88.703
Alchemilla_subcrenata	354.516
Mimosa_grahamii_var_prolifica	52
Cynometra_lukei	34.5
Chamaemeles_coriacea	94.5
Ficus_microsyce	201
Ficus_tuphapensis	137.667
Cotoneaster_integerrimus	405.379
Bauhinia_parviloba	0
Calliandra_trinervia	232.032
Hedysarum_alpinum_subsp_alpinum	163.5
Astragalus_brazoensis	93.4667
Muellera_campestris	171.903
Polylepis_reticulata	358.82
Pilea_buchtienii	135.5
Phenax_bullatus	226.375
Bleekrodea_madagascariensis	153.649
Erythrina_stricta	166.097
Rhamnus_leptophylla	153.852
Desmodium_hassleri	63
Acacia_leptocarpa	90.1126
Alchemilla_glacialis	348.5
Chamaecrista_cordistipula	111.35
Acacia_pycnostachya	164.66
Arthroclianthus_andersonii	116.75
Astragalus_cysticalyx	108
Senna_multijuga	175.143
Vigna_dalzelliana	176.119
Collaea_stenophylla	94.5
Ormosia_macrophylla	142.468
Guilandina_major	177.681
Pilea_paniculigera	84
Quercus_minima	632.252
Oxytropis_oreophila	135.991
Erythrina_leptorhiza	185.553
Inga_nobilis_subsp_nobilis	0
Bauhinia_cookii	119
Xipotheca_guthriei	110.45
Prunus_matuurai	351.4
Astragalus_guatemalensis	236.621
Senna_paraensis	105.167
Spiraea_lucida	151.5
Ibervillea_tenuisecta	81.9553
Ficus_ribes	251.615
Lysiloma_jorullensis	98
Sieversia_pentapetala	238
Quercus_ocoteifolia	257.523
Crataegus_eamesii	0
Senegalia_hayesii	203.098
Cyamopsis_tetragonoloba	81.125
Astragalus_sileranus	102.75
Morella_javanica	306.167
Senna_durangensis	98.4655
Mucuna_manongarivensis	183.818
Tephrosia_hispidula	59.75
Comesperma_polygaloides	145.016
Sorbus_zayuensis	125
Calliandra_molinae	159.278
Berlinia_tomentella	237.403
Phanera_yunnanensis	211.053
Libidibia_glabrata	136.333
Lebeckia_wrightii	135.071
Argyrolobium_pumilum	120.667
Aphanes_inexpectata	202
Quercus_pannosa	247.03
Leptodesmia_microphylla	244.58
Anthyllis_hamosa	69
Crotalaria_albida	177.974
Swartzia_ulei	103.074
Monopteryx_uaucu	135.395
Rubus_bambusarum	170.389
Thermopsis_mongolica	168.2
Zelkova_serrata	246.762
Hosackia_subpinnata	100.667
Potentilla_fragariastrum	232
Rubus_macraei	227.375
Potentilla_newberryi	104.972
Polygala_tenuifolia	152.431
Cayaponia_austin-smithii	242.5
Alchemilla_stuhlmannii	286.571
Rosa_dumetorum	222.5
Alchemilla_subglobosa	276.762
Cecropia_palmata	137.84
Eriosema_griseum	109.454
Lupinus_monserratensis	251.333
Ononis_verae	83
Inga_golfodulcensis	272.444
Dalea_prostrata	136.607
Monnina_media	50
Ficus_crassinervia	243.004
Ficus_verticillaris	337.75
Coriaria_myrtifolia	157.483
Cerasus_pogonostyla	64.5
Macrolobium_hartshornii	300.931
Castanopsis_argentea	283.625
Millettia_pinnata	148.816
Mucuna_elliptica	230.796
Castanopsis_carlesii	313.619
Crotalaria_ononoides	135.921
Daviesia_sejugata	168.552
Zapoteca_tetragona	182.8
Gleditsia_caspia	215.2
Ulmus_bergmanniana	197.033
Elatostema_tenellum	130
Clathrotropis_nitida	0
Aspalathus_petersonii	63.6154
Utsetela_neglecta	143.688
Coursetia_dubia	294.152
Dalea_carthagenensis_var_microphylla	45.5
Moutabea_gentryi	264.03
Storckiella_pancheri	119.6
Diplotropis_purpurea_f_brasiliensis	118.265
Desmodium_perplexum	108.667
Momordica_repens	60.0556
Lupinus_amandus	360
Ceanothus_parvifolius	137.556
Rubus_lasiandrus	227
Chamaecrista_pilosa	0
Gouania_aptera	61.5
Comesperma_calymega	144.509
Polygala_globulifera	339.333
Celtis_douglasii	102.889
Aspalathus_willdenowiana	135.147
Archidendron_gogolensis	114.5
Procris_wightiana	155.333
Lupinus_huachucanus	156.417
Parasenegalia_visco	139.815
Acacia_chamaeleon	42.3462
Arachis_marginata	107.688
Muraltia_curvipetala	102
Polygala_reducta	90.25
Dalbergia_neoperrieri	115.886
Bauhinia_longicuspis	124.659
Leucosidea_sericea	132.686
Astragalus_cephalanthus	37
Lupinus_holosericeus	176.877
Oxylobium_lanceolata	56.5
Dalea_pennellii	202.25
Lonchocarpus_hermannii	150.578
Chamaecrista_acosmifolia	101.6
Pisum_fulvum	115.033
Onobrychis_atropatana	126.833
Rafnia_capensis	118.171
Lupinus_burkei	174.759
Polygala_desertorum	22.5
Phyllota_grandiflora	142.136
Astragalus_palmeri	47.5
Vachellia_choriophylla	423.75
Urtica_urentivelutina	244
Monnina_crepinii	539.818
Chamaecrista_rupestrium	121.5
Mirbelia_rubiifolia	144.018
Lonchocarpus_schiedeana	154
Phyllolobium_donianum	236.429
Astragalus_saharae	58
Bossiaea_prostrata	146.01
Lupinus_mucronulatus	48
Quercus_oxyodon	221.842
Didelotia_letouzeyi	153.176
Humularia_apiculata	77.8667
Indigofera_paracapitata	120.771
Bauhinia_blackeana	58
Urtica_cannabina	214.62
Albizia_purpusii	114.8
Cynometra_elmeri	178.714
Parietaria_cardiostegia	46.5
Urtica_holosericea	67.5
Phaseolus_maculatifolius	133.6
Rubus_cinclidodictyus	169.312
Securidaca_lateralis	92.6667
Acacia_irrorata	149.263
Hoffmannseggia_doelli	119.182
Albizia_niopoides	0
Rhamnus_ussuriensis	164.6
Trifolium_latinum	126.346
Vigna_longifolia	200.73
Chamaecrista_grisea	55.5333
Phaseolus_maculatus_subsp_ritensis	142.529
Boehmeria_formosana	230.944
Ziziphus_cotinifolia	103.861
Paloue_riparia	145.4
Indigofera_miniata	140.558
Aeschynomene_virginica	136.559
Alchemilla_fissa	404.651
Betula_luminifera	171.864
Chamaecrista_adamantina	85.3333
Aronia_melanocarpa	247.394
Erythrophleum_ivorense	167.28
Potentilla_rosulata	13.5
Rubus_erythrocarpus	206.125
Pilea_plumulosa	401.2
Begonia_convolvulacea	197.075
Gouania_zebrifolia	125.778
Chamaecrista_cathartica	140.74
Cynometra_sessiliflora	107.364
Rubus_rigidus	138.194
Lotononis_nutans	69
Tephrosia_strigosa	84.2857
Lonchocarpus_monteviridis	352.895
Begonia_deliciosa	0
Albizia_barinensis	99
Adesmia_incana	147.136
Crotalaria_cylindrocarpa	102.635
Quercus_loeseneri	0
Vachellia_bellula	105.382
Alchemilla_atrovirens	140
Spiraea_alba	263.882
Elaeagnus_oldhamii	210.347
Inga_vera_subsp_vera	174
Aspalathus_asparagoides	138.699
Morella_serrata	151.934
Gurania_longipetala	60
Rhamnus_frangula	291.35
Albizia_polycephala	132.351
Cucumis_bryoniifolius	76.3333
Dialium_tessmannii	145.596
Albizzia_retusa	73
Dicymbe_puncticulosa	86.25
Acaciella_tequilana	164.742
Lupinus_gussoneanus	216.444
Trichosanthes_sepilokensis	128.667
Maclura_cochinchinensis	168.016
Hedysarum_polybotrys	183
Crotalaria_heyneana	344.25
Inga_bourgoni	76.5
Rosa_philippinensis	283.667
Stranvaesia_amphidoxa	159.767
Lathyrus_czeczottianus	153.625
Urtica_morifolia	192.028
Senna_martiana	82.3902
Platycyamus_regnellii	137
Senna_septemtrionalis	232.515
Chamaecrista_chamaecristoides	0
Acaena_nudicaulis	75.5
Desmanthus_covillei	85.551
Bredemeyera_volubilis	22.5
Abarema_commutata	112.5
Chamaecrista_mimosoides	98.6818
Bauhinia_picta	221.494
Dactyliandra_stefaninii	58.5
Mimosa_debilis_var_debilis	0
Acmispon_tomentosus	99.0533
Ficus_subcongesta	177
Eriobotrya_fragrans	159.737
Crataegus_anomala	214.857
Rubus_juennensis	192.556
Malus_×adstingens	93.5
Crotalaria_pervillei	142.87
Talbotiella_cheekii	132
Rubus_acutipetalus	220
Sesbania_punctata	0
Astragalus_cariensis	65
Medicago_fischeriana	136.5
Trifolium_montanum	333.596
Rubus_pseudoidaeus	240.25
Ficus_carpenteriana	268.688
Ficus_mindoroensis	263
Astragalus_fraxinifolius	123
Samanea_saman	164.438
Jacksonia_angulata	54.9242
Prunus_cornifolia	351.5
Melilotus_elegans	144.966
Dalea_versicolor_var_calcarata	98
Quercus_brittonii	136
Ormocarpum_verrucosum	157.128
Dalbergia_frutescens	48.5
Acacia_nematophylla	115.737
Siolmatra_pentaphylla	138.435
Securidaca_inappensiculata	142.333
Xanthophyllum_stipitatum	220.947
Rubus_foliosus	250.708
Potentilla_sierrae-blancae	83.5
Kotschya_perrieri	101.87
Indigofera_sutherlandioides	50.75
Browneopsis_peruviana	93
Leucaena_pueblana	110.25
Cliffortia_denticulata	151.222
Crotalaria_bogdaniana	113.806
Senegalia_riparia	87
Macrolobium_montanum	104.429
Astragalus_hypoglottis	0
Ototropis_sequax	114
Phylica_spicata	114.75
Senegalia_erubescens	61.9245
Crataegus_boyntonii	43.5
Dalea_obovatifolia	67.5
Quercus_laurifolia	329.852
Begonia_strigosa	229.667
Trifolium_parnassii	185
Lonchocarpus_felipei	211.333
Pearsonia_grandifolia	66
Pteroceltis_tatarinowii	139.106
Hymenaea_aurea	154.115
Trifolium_molinerii	0
Senna_biglandularis	76.6667
Aeschynomene_baumii	119.346
Pilea_melastomoides	360.486
Crotalaria_polhillii	122.333
Senna_marilandica	107
Campylotropis_macrostyla	55.5
Fagus_engleriana	157.88
Oxylobium_robustum	157.771
Casuarina_distyla	145.667
Lupinus_semperflorens	207.462
Quercus_splendens	209.27
Polygala_galeocephala	0
Haymondia_wallichii	220.875
Rosa_willmottiae	244.074
Eperua_rubiginosa	132.698
Alsomitra_macrocarpa	213.55
Ficus_forstenii	247.188
Havardia_elachistophylla	139.419
Bauhinia_bahiachalensis	158.5
Galactia_rubra	0
Astragalus_zanskarensis	232.133
Monnina_steyermarkii	154.333
Lathyrus_clymenum	189.955
Vachellia_constricta	96
Inga_allenii	265.133
Adenocarpus_mannii	329.907
Arachis_glandulifera	105.556
Quercus_magnoliifoia	229
Lotononis_pungens	112.107
Astragalus_obtusifolius	547.786
Indigofera_angustata	116.923
Abarema_glauca	115
Rosa_anemoniflora	0
Astragalus_bossuensis	0
Phenax_uliginosus	355.375
Lathyrus_jepsonii	190.398
Lathyrus_clymenum	173.326
Chamaecrista_bracteolata	117.4
Gouania_trichodonta	160.091
Daviesia_alata	142.521
Astragalus_ancistrocarpus	86.3333
Albizia_anthelmintica	78.112
Zehneria_repanda	271.571
Leucosyke_candidissima	207.5
Polygala_albida	114.027
Pourouma_herrerensis	134.6
Ficus_borneensis	260.824
Coussapoa_villosa	232.483
Potentilla_fragiformis	442.167
Begonia_pudica	194.5
Rubus_pyrifolius	283.889
Hosackia_repens	160.5
Securidaca_bialata	118.629
Prunus_laxinervis	256.125
Myrica_inodora	274.609
Lupinus_latifolius_subsp_leucanthus	131.8
Begonia_acutifolia	261.167
Cucumis_carolinus	63
Trema_nitida	170.167
Astragalus_rafaelensis	82.6
Spiraea_thunbergii	197.741
Archidendron_dalatense	168
Acacia_amblygona	130.073
Quercus_moragensis	59
Pilea_tatamensis	371.077
Prunus_rhamnoides	313.222
Ziziphus_rivularis	91
Lotononis_oxyptera	101.714
Dorstenia_caimitensis	110
Fevillea_trilobata	151.021
Lithocarpus_nodocus	140.5
Potentilla_tabernaemontani	265.779
Trifolium_wormskioldii_var_wormskioldii	154.25
Crotalaria_thaumasiophylla	69.25
Tephrosia_lurida	68.5
Chamaecrista_diphylla	175.309
Centrosema_macranthum	85.75
Eligmocarpus_cynometroides	142.133
Chamaecrista_chamaecristoides	192.621
Amphithalea_dahlgrenii	104.5
Crataegus_vicana	36.5
Ononis_maweana	119.2
Photinia_impressivena	125.773
Senegalia_roemeriana	48.5
Ficus_panurensis	129.567
Lithocarpus_glutinosus	251.714
Dalea_eriophylla	132.02
Aeschynomene_parviflora	103.667
Rosa_andegavensis	223
Tachigali_dwyeri	159
Isotropis_winneckei	48.1667
Tephrosia_cana	115.308
Inga_manabiensis	137
Lupinus_bracteolaris	174.097
Cochlianthus_gracilis	207.462
Serianthes_grandiflora	72.6667
Schotia_afra	120.404
Indigofera_bogdanii	158
Podogonium_lyellianum	178.5
Erythrostemon_yucatanensis	318.263
Bauhinia_tenuifolia	0
Alnus_glabrata	121.25
Onobrychis_subnitens	81.5
Astragalus_nutriosensis	45.5
Calliandra_houstoniana_var_anomala	125
Hedysarum_hedysaroides_subsp_boutignyanum	352.646
Photinia_lucida	255.846
Quercus_laevis	362.769
Peltogyne_maranhensis	76.4
Senna_mutisiana	308.622
Trigonella_anguina	75.027
Desmanthus_tatuhyensis_var_brevipes	0
Urtica_triangularis	251.714
Astragalus_salavatabadensis	80
Crudia_beccarii	131.333
Physocarpus_stellatus	188
Mimosa_albida_var_willdenowii	50
Calliandra_glomerulata	177.361
Rubus_wheeleri	292.722
Polylepis_multijuga	269.5
Rhamnus_fulvotincta	120.3
Medicago_polyceratia	105.778
Nanocnide_japonica	237.446
Abarema_nipensis	165.333
Begonia_chitoensis	236.189
Prunus_undulata	302.282
Phanera_khasiana	299.5
Spiraea_blumei	189.637
Astragalus_molybdenus	78
Machaerium_humboldtianum	155
Desmodium_glabrescens	67.6667
Astragalus_sibthorpianus	132.667
Guibourtia_conjugata	75.8222
Quercus_coahuilensis	121.455
Indigofera_hochstetteri	73.7343
Astragalus_cymboides	79.5172
Drymocallis_corsica	254.087
Lithocarpus_rosthornii	123
Tephrosia_onobrychoides	0
Cliffortia_hirsuta	143.903
Derris_canarensis	125
Mariosousa_millefolia	95.8269
Discaria_toumatou	326.893
Cassia_goluteoides	0
Alnus_japonica	268.434
Elatostema_morobense	328.167
Fagus_silvatica	132.5
Cercis_glabra	159.526
Begonia_euryphylla	152
Ototropis_kingiana	90
Selysia_prunifera	246.279
Rosa_ovczinnikovii	0
Astragalus_floridulus	266
Lithocarpus_beccarianus	210.375
Lotononis_crumaniana	23
Filipendula_hexapetala	135.5
Amphithalea_vlokii	89.75
Rubus_okinawensis	180.824
Taralea_cordata_var_rigida	78.3333
Swartzia_laevicarpa	129.945
Condalia_correllii	96.5208
Lotus_cytisoides	0
Astragalus_crenatus	69.3571
Inocarpus_fagiferus	95.5
Senna_wurdackii	56
Fagus_longipetiolata	159.698
Dillwynia_phylicoides	140.462
Acacia_chinchillensis	75.0893
Tachigali_tinctoria	110.59
Begonia_bamaensis	102.667
Phyllolobium_camptodontum	89
Dalbergia_crispa	171.167
Astragalus_speirocarpus	95.325
Mendoravia_dumaziana	110
Chamabainia_cuspidata	399.936
Smythea_macrocarpa	156.5
Macrotyloma_maranguense	110.31
Dorstenia_soerensenii	221.333
Astragalus_froedinii	91
Trifolium_arvense	150.43
Acacia_ingramii	166.297
Acacia_mooreana	102.203
Pyranthus_tullearensis	81.6275
Nothofagus_baumanniae	191.143
Corylus_veitchiana	0
Xanthophyllum_borneense	112
Peponium_vogelii	184.968
Mimosa_xiquexiquensis	73.9333
Lysiloma_candida	93.6395
Cynometra_lujae	120.706
Pultenaea_rosmarinifolia	141
Swartzia_mexicana	228.25
Crotalaria_polygaloides	151.833
Rubus_polyodontus	280.333
Julbernardia_hochreutineri	159
Spiraea_octopetala	160
Ficus_austrocaledonicus	115.667
Nothofagus_flaviramea	170.25
Acacia_bancroftii	65.5
Rubus_premixtus	0
Aspalathus_confusa	108.889
Fevillea_pedatifolia	141.979
Betula_papyrifera	253.31
Ficus_burtt-davyi	132.571
Trifolium_pratense_subsp_pratense	224
Rubus_lucandi	87
Potentilla_egedii	170
Pilea_gomeziana	0
Fordia_splendidissima	0
Gouania_microcarpa	300.444
Flemingia_lineata	97.6814
Erinacea_anthyllis	136.778
Strongylodon_elmeri	149.5
Pultenaea_platyphylla	100
Begonia_tapatia	191.952
Desmodium_procumbens	0
Millettia_laurentii	145.707
Erythrocoma_affinis	0
Pouzolzia_occidentalis	207.727
Dalbergia_rimosa	217.704
Doyerea_emetocathartica	205.242
Daviesia_smithiorum	36.875
Cucumis_collosus	0
Rubus_ferdinandimuelleri	239
Alchemilla_monticola	332.713
Platymiscium_pubescens_subsp_fragrans	124.5
Psoralea_aculeata	152.278
Astragalus_macrorhizus	61
Cucumis_zambianus	55.5
Quercus_miyagii	219.474
Quercus_diversifolia	185.222
Chamaecrista_fasciculata	313
Ficus_planchonellaefolia	74.5
Dolichos_kilimandscharicus	119.516
Acacia_lanei	36.1
Astragalus_diaphanus	58.5
Pediomelum_mephiticum	75.9825
Anarthrophyllum_desideratum	149.137
Sicyos_kunthii	216.176
Hedysarum_callithrix	27
Senna_phyllodinea	43.8021
Helianthostylis_steyermarkii	126.8
Ficus_ilicina	81.8148
Photinia_lochengensis	91.6667
Casuarina_sumatrana	127
Quercus_apoensis	329
Begonia_squarrosa	150
Schnella_grazielae	126.714
Ficus_lilliputiana	62.9394
Lathyrus_nissolia	245.151
Humularia_multifoliolata	80.6667
Bossiaea_cucullata	48.5833
Vigna_kirkii	109.333
Malus_spectabilis	133.182
Erinacea_anthyllis	131.338
Quercus_thorelii	110.5
Alysicarpus_racemosus	150.823
Inga_fastuosa	233.696
Quercus_elmeri	210.556
Cenostigma_marginatum	44.5
Begonia_bartlettiana	70.5
Astragalus_plattensis	112.121
Swartzia_pittieri	133.367
Astragalus_nephtonensis	96.75
Helmontia_leptantha	161.9
Apodanthes_caseariae	215.179
Aspalathus_bidouwensis	60.6
Indigastrum_argyraeum	72.6875
Trifolium_arvense	77.5
Tephrosia_stormsii	40.5
Polygala_ligustrina	72.6667
Stylosanthes_bracteata	122.559
Dalea_bicolor	79.5
Dorstenia_peltata	248.8
Quercus_donnaiensis	130.5
Echinocystis_macrocarpa	32
Desmodium_guadalajaranum	206.905
Rubus_preptanthus	213.625
Inga_duckei	114
Lupinus_dalesiae	200.472
Coussapoa_ovalifolia	173.605
Monnina_subspeciosa	407.613
Tephrosia_platycarpa	117.5
Quercus_salicina	246.823
Pouzolzia_obliqua	246.383
Cercis_racemosa	134.857
Trifolium_dedeckerae	42.5
Cryptandra_micrantha	42.8929
Cicer_canariense	186.857
Rubus_sprengelii	404.973
Securidaca_tomentosa	111.897
Inga_uraguensis	117.042
Astragalus_eremiticus	48.5
Harpalyce_lepidota	93
Pilea_acuminata	322.506
Tephrosia_phylloxylon	38.5
Platymiscium_floribundum_var_nitens	101.5
Chamaecrista_glaucofilix	55.5
Colubrina_rufa	0
Peltophorum_africanum	82.7086
Mimosa_quadrivalvis_var_occidentalis	66.913
Mimosa_chapalensis	73
Rhynchosia_australis	15
Polygala_australis	141.533
Prunus_oxyphylla	134.667
Mimosa_splendida	99.2222
Alantsilodendron_alluaudianum	102.154
Prosopis_kuntzei	122.02
Ficus_kerstingii	455.5
Potentilla_arenaria	219.667
Elatostema_glomeratum	218.5
Orbexilum_melanocarpum	147.458
Dalhousiea_africana	134.729
Lupinus_croceus	266.253
Eriosema_crinitum	0
Trifolium_olivaceum	82.4286
Acacia_brassii	77.7417
Cytisus_racemosus	0
Inga_densiflora	0
Chamaecrista_coriacea	103
Lespedeza_hirta	84.5
Rhamnus_oleoides	90.5
Monnina_resedoides	173.85
Rubus_scidularum	0
Prainea_papuana	224.182
Pomaderris_hamiltonii	245.162
Tephrosia_elongata_var_elongata	25
Aspalathus_serpens	134.63
Astragalus_calycosus_var_scaposus	103
Thladiantha_pustulata	104
Desmodium_nuttallii	139.833
Hedysarum_semenovii	169.875
Crotalaria_paraspartea	52
Malus_prattii	211.941
Kunstleria_ridleyi	171.438
Myrica_microcarpa	350
Centrosema_pascuorum	107.93
Ceanothus_greggii	103.138
Aspalathus_rugosa	121.214
Prunus_kalkmanii	137.667
Astrothalamus_sumatrensis	56
Crataegus_invicta	91.25
Psoralea_martinii	57.5827
Elatostema_lithoneurum	372
Kunstleria_forbesii	197
Lupinus_longifolius	44.5
Cassia_macronthona	58
Acacia_undoolyana	51.4889
Oxytropis_lambertii	122.539
Inga_ingoides	161.078
Artocarpus_albobrunneus	0
Pilea_radicans	167.667
Lupinus_simulans	243.103
Acacia_aneura	52.0554
Pilea_brachypila	95.5
Pilea_semidentata	251.343
Crumenaria_lilloi	117.722
Neviusia_alabamensis	98.1111
Eriosema_defoliatum	65.3333
Inga_lenticellata	187.647
Cotoneaster_oliganthus	110.2
Trichosanthes_rubriflos	144.154
Arachis_dardanoi	67
Quercus_longinux	341.176
Rubus_alexeterius	175.5
Spiraea_arcuata	249.324
Desmodium_florum	131.5
Gurania_nigrescens	140.5
Begonia_domingensis	333.114
Begonia_cumingiana	107
Alnus_pendula	331.035
Elatostema_abangense	46.5
Nothofagus_cliffortioides	233.5
Medicago_turbinata	110
Sanguisorba_applanata	55.6667
Ziziphus_amole	148.164
Elatostema_maraiparaiense	147
Dendrolobium_quinquepetalum	190.333
Calliandra_parvifolia	127.152
Quercus_asymmetrica	288.667
Astragalus_tener	124.487
Comesperma_retusum	234.925
Christia_vespertilionis	75
Senna_pallida_var_trichocraspedon	150
Mimosa_dolens_var_latifolia	0
Rubus_bushii	106.25
Polygala_trichosperma	143.448
Ficus_lumutana	127.667
Astragalus_xanthomeloides	88.3333
Acacia_pravifolia	102.963
Lupinus_arcticus_subsp_subalpinus	155
Maniltoa_cynometroides	165.333
Amorpha_californica	73
Pilostyles_hamiltonii	87.1224
Begonia_tetrandra	432.395
Elatostema_hirtellipedunculatum	196.333
