"","species","temperature","bio3","bio4","precipitation","bio15","bio17","elevation","nitrogen","carbon","ph","sand","coarsefragment","needleleaf","deciduousbroadleaf","herbaceous","aridity","nodulation","nodulationtype","subfamily"
"5509","Elatostema_garrettii"," 135.000000","40.0000","  310.000","1016.50000"," 24.00000","130.0000000","  36.00000","75.5"," 17.000000","25.5000","24.0000"," 3.500000"," 0.00000000"," 0.00000000"," 0.0000000","0.601402","No","n/a","Non-legume"
"5510","Elatostema_gibbsiae"," 195.222000","76.3333","  312.000","2047.67000"," 19.00000","355.5560000","1165.78000","265"," 57.000000","44.2222","38.7778"," 9.000000"," 0.00000000"," 0.00000000"," 0.0000000","1.64372","No","n/a","Non-legume"
"5511","Elatostema_goudotianum"," 191.200000","68.6000"," 1865.500","1471.74000"," 85.70000"," 87.7600000","1064.94000","191.938"," 49.980000","50.2600","46.4400"," 7.380000"," 0.00000000"," 2.68000000"," 1.0800000","1.01177","No","n/a","Non-legume"
"5512","Elatostema_grande"," 155.167000","33.5000"," 2042.500","1301.00000"," 14.16670","266.1670000","   1.16667","257"," 68.166700","46.1667","42.3333","10.833300"," 0.00000000"," 0.33333300"," 0.0000000","1.5793","No","n/a","Non-legume"
"5513","Elatostema_grandifolium"," 110.000000","36.0000","  294.000","3054.00000","  8.00000","635.5000000"," 279.50000","159"," 41.000000","26.5000","19.0000","10.000000"," 0.00000000"," 0.00000000"," 0.0000000","1.53472","No","n/a","Non-legume"
"5514","Elatostema_hirtellipedunculatum"," 196.500000","37.8000"," 3142.000","2216.70000"," 61.80000","169.3000000"," 273.40000","196.333"," 41.500000","50.4000","30.4000"," 9.300000"," 1.30000000"," 0.00000000"," 0.5000000","1.97621","No","n/a","Non-legume"
"5515","Elatostema_hookerianum"," 165.556000","41.5556"," 4394.670","1586.39000"," 75.83330"," 65.6111000","1321.61000","415.722"," 65.277800","52.7222","38.3889","18.333300"," 7.66667000"," 4.61111000"," 3.6666700","1.21254","No","n/a","Non-legume"
"5516","Elatostema_hypoglaucum"," 125.375000","37.1250"," 3005.250","2450.25000"," 43.00000","267.3750000","1322.88000","342.222"," 81.625000","42.2500","30.5000"," 9.625000"," 2.37500000"," 0.00000000"," 0.0000000","2.61546","No","n/a","Non-legume"
"5517","Elatostema_ichangense"," 149.769000","24.0769"," 7055.460","1168.54000"," 52.38460"," 86.0000000"," 542.46200","138.625"," 25.615400","57.7692","25.6923","15.615400"," 3.23077000"," 3.07692000"," 0.1538460","1.07701","No","n/a","Non-legume"
"5518","Elatostema_imbricans","  92.500000","21.5000"," 2617.500","1133.00000"," 47.00000"," 21.5000000"," 611.00000","220"," 53.500000","28.5000","28.5000"," 8.500000","12.50000000"," 0.00000000"," 0.0000000","0.611767","No","n/a","Non-legume"
"5519","Elatostema_insulare"," 108.000000","32.0000","  588.500","1525.00000"," 18.00000","215.5000000"," 246.00000","165"," 18.500000","26.5000","24.0000"," 3.000000"," 0.00000000"," 0.00000000"," 0.0000000","1.1847","No","n/a","Non-legume"
"5520","Elatostema_integrifolium"," 212.222000","54.9722"," 2254.060","1996.64000"," 71.83330","125.5000000"," 881.52800","265.4"," 47.666700","54.3889","36.4444","18.638900"," 0.52777800"," 1.72222000"," 1.2500000","1.51091","No","n/a","Non-legume"
"5521","Elatostema_involucratum"," 115.496000","27.3329"," 8134.650","1735.17000"," 40.79350","232.1010000"," 565.31700","292.441"," 77.475500","54.0028","38.2146","15.105200","15.77280000"," 5.09818000"," 0.7657780","1.81095","No","n/a","Non-legume"
"5522","Elatostema_kabayense"," 222.400000","78.7000","  282.700","2308.70000"," 18.60000","441.1000000"," 767.10000","213.556"," 68.400000","44.7000","37.6000"," 8.100000"," 0.00000000"," 0.00000000"," 0.0000000","1.63038","No","n/a","Non-legume"
"5523","Elatostema_kraemeri"," 113.500000","38.0000","  233.000","2562.00000"," 22.00000","305.5000000"," 404.00000","146"," 33.000000","25.5000","27.0000"," 9.000000"," 0.00000000"," 0.00000000"," 0.0000000","1.90544","No","n/a","Non-legume"
"5524","Elatostema_laetevirens"," 108.148000","26.0177"," 8325.940","1876.15000"," 35.87630","281.2650000"," 572.30400","322.821"," 84.872800","52.8375","38.8375","15.176700","13.85160000"," 5.99647000"," 1.2332200","2.03116","No","n/a","Non-legume"
"5525","Elatostema_laevissimum"," 176.143000","39.7143"," 4068.790","1287.50000"," 75.21430"," 50.3571000","1040.07000","234.25"," 27.000000","55.2143","33.0000","16.500000"," 2.07143000"," 0.00000000"," 2.9285700","1.0488","No","n/a","Non-legume"
"5526","Elatostema_lihengianum"," 141.000000","34.8000"," 3906.600","1585.40000"," 70.60000"," 39.6000000","1169.40000","353.5"," 74.400000","44.2000","38.6000","16.600000"," 7.20000000"," 0.40000000"," 8.0000000","1.09149","No","n/a","Non-legume"
"5527","Elatostema_lineare"," 173.333000","78.0833","  359.750","2238.33000"," 18.75000","413.3330000","1809.67000","323.4","102.333000","46.3333","38.7500","10.250000"," 0.91666700"," 0.00000000"," 0.7500000","1.9927","No","n/a","Non-legume"
"5528","Elatostema_lineolatum"," 195.145000","41.7886"," 3626.640","2728.28000"," 63.80760","245.2180000"," 729.51400","247.922"," 63.671900","51.8707","36.6183","11.895900"," 1.93060000"," 0.63091500"," 0.7791800","2.3448","No","n/a","Non-legume"
"5529","Elatostema_longibracteatum","  92.500000","19.5000"," 2279.000"," 690.00000"," 43.00000"," 24.5000000"," 543.00000","0"," 15.000000","29.0000","15.5000","10.000000"," 0.00000000"," 0.00000000"," 0.0000000","0.640881","No","n/a","Non-legume"
"5530","Elatostema_longistipulum"," 156.167000","31.8333"," 4116.330","1103.00000"," 66.16670"," 57.6667000"," 844.16700","107"," 21.666700","49.5000","25.6667","14.666700"," 0.00000000"," 0.00000000"," 0.0000000","0.967169","No","n/a","Non-legume"
"5531","Elatostema_lungzhouense"," 114.500000","19.0000"," 2616.500"," 665.50000"," 36.00000"," 42.0000000","  76.00000","59"," 13.000000","31.0000","15.0000"," 7.000000"," 0.00000000"," 0.00000000"," 0.0000000","0.476101","No","n/a","Non-legume"
"5532","Elatostema_macintyrei"," 192.946000","43.8378"," 4064.970","1405.08000"," 75.37840"," 65.7027000"," 957.32400","209.593"," 37.540500","57.2162","34.1892","17.810800"," 1.78378000"," 1.91892000"," 3.2432400","1.02652","No","n/a","Non-legume"
"5533","Elatostema_macrophyllum"," 218.800000","61.1000"," 1174.900","2454.50000"," 33.35000","390.6000000"," 347.00000","251.941"," 59.600000","50.3500","35.3500"," 7.600000"," 0.00000000"," 0.00000000"," 0.0000000","2.30815","No","n/a","Non-legume"
"5534","Elatostema_madagascariense"," 195.250000","63.2917"," 2184.540","1579.83000"," 72.00000","136.1250000"," 869.00000","185.083"," 43.041700","49.8333","46.5417"," 6.720000"," 0.00000000"," 2.36000000"," 2.0400000","1.15061","No","n/a","Non-legume"
"5535","Elatostema_megaphyllum"," 182.000000","67.5000","  199.000","2225.00000"," 11.00000","452.5000000"," 457.00000","182.333"," 58.000000","36.7500","32.2500"," 6.750000"," 0.00000000"," 0.00000000"," 0.0000000","1.55403","No","n/a","Non-legume"
"5536","Elatostema_microcephalanthum"," 172.192000","38.4231"," 3560.770","2875.12000"," 54.00000","316.2310000"," 890.34600","279.2"," 79.038500","48.3846","34.7308","10.192300"," 1.38462000"," 0.00000000"," 0.0769231","2.58694","No","n/a","Non-legume"
"5537","Elatostema_molle"," 202.429000","72.2857","  425.571","2213.57000"," 26.57140","372.4290000"," 548.42900","249.333"," 74.857100","42.4286","36.1429"," 6.285710"," 0.00000000"," 0.00000000"," 0.0000000","1.54944","No","n/a","Non-legume"
"5538","Elatostema_monandrum"," 155.324000","47.7432"," 3861.620","1437.42000"," 83.09460"," 60.5270000","1870.85000","309.623"," 55.310800","57.7162","38.4189","20.378400"," 5.89189000"," 2.21622000"," 8.3783800","1.14982","No","n/a","Non-legume"
"5539","Elatostema_monticola"," 184.154000","74.3462","  989.564","1525.56000"," 65.20510"," 96.0641000","1655.21000","245.487"," 54.217900","53.9359","39.2436"," 9.076920"," 0.56410300","10.26920000"," 2.1282100","1.04026","No","n/a","Non-legume"
"5540","Elatostema_morobense"," 115.500000","71.0000","  533.833","2279.67000"," 25.83330","354.1670000","2274.00000","328.167"," 89.000000","43.6667","33.8333","13.333300"," 4.33333000"," 0.00000000"," 0.0000000","1.7562","No","n/a","Non-legume"
"5541","Elatostema_myrtillus"," 141.667000","28.1667"," 5043.500","1126.83000"," 60.16670"," 60.1667000"," 788.33300","127"," 25.500000","50.6667","23.5000","14.166700"," 0.66666700"," 0.00000000"," 1.6666700","1.0194","No","n/a","Non-legume"
"5542","Elatostema_nasutum"," 168.449000","33.1739"," 6143.360","1378.88000"," 67.95650"," 94.8551000"," 891.68100","201.5"," 40.695700","58.3043","33.9275","16.507200"," 5.91304000"," 1.15942000"," 4.2318800","1.19259","No","n/a","Non-legume"
"5543","Elatostema_oblongifolium"," 154.231000","24.9231"," 6662.690","1165.77000"," 61.38460"," 73.0000000"," 549.69200","140"," 31.384600","58.0000","27.2308","15.153800"," 3.53846000"," 0.00000000"," 4.6153800","1.0917","No","n/a","Non-legume"
"5544","Elatostema_obtusum"," 134.246000","37.4783"," 5724.610","1150.87000"," 80.17390"," 52.7101000","1751.91000","234.589"," 50.376800","60.2754","38.7391","19.231900"," 8.56522000"," 1.91304000","10.9275000","1.01556","No","n/a","Non-legume"
"5545","Elatostema_parvum"," 154.186000","43.1443"," 3691.000","2415.26000"," 60.06190","214.0410000","1450.66000","372.247"," 69.061200","51.5408","35.1837","13.714300"," 1.37755000"," 0.30612200"," 2.2959200","2.49201","No","n/a","Non-legume"
"5546","Elatostema_penibukanense"," 170.267000","80.0667","  328.267","2024.93000"," 18.73330","366.5330000","1837.80000","330.667"," 69.866700","47.0000","38.3333"," 9.533330"," 0.00000000"," 0.00000000"," 0.0000000","1.93984","No","n/a","Non-legume"
"5547","Elatostema_petelotii","  88.500000","20.0000"," 2136.500"," 797.00000"," 39.50000"," 36.5000000"," 674.50000","101"," 15.500000","28.0000","15.5000","11.500000"," 0.00000000"," 0.00000000"," 5.5000000","0.698209","No","n/a","Non-legume"
"5548","Elatostema_platyphyllum"," 188.035000","40.5417"," 3810.200","2650.20000"," 58.81940","265.1320000"," 814.41700","285.079"," 71.840300","51.7083","36.6667","12.243100"," 2.06250000"," 0.24305600"," 1.9583300","2.33889","No","n/a","Non-legume"
"5549","Elatostema_pseudocuspidatum"," 133.769000","42.1538"," 4281.850","1296.77000"," 74.38460"," 49.5385000","1946.92000","305.167"," 77.769200","51.0000","40.6923","20.769200","11.23080000"," 2.00000000","11.2308000","1.04745","No","n/a","Non-legume"
"5550","Elatostema_pseudodissectum"," 157.200000","28.4000"," 4509.600","1128.80000"," 58.60000"," 69.6000000"," 535.80000","114"," 21.000000","47.6000","26.0000","13.600000"," 0.00000000"," 3.00000000"," 2.2000000","0.951542","No","n/a","Non-legume"
"5551","Elatostema_pulchellum","  86.000000","41.5000","  217.500","1391.00000"," 12.00000","251.5000000"," 951.00000","187.5"," 37.500000","25.0000","21.0000"," 6.500000"," 0.00000000"," 0.00000000"," 0.0000000","1.03884","No","n/a","Non-legume"
"5552","Elatostema_pusillum","  49.500000","24.0000"," 2117.000"," 745.50000"," 58.00000"," 11.5000000","1379.50000","199.5"," 39.500000","28.0000","23.5000","13.500000"," 6.50000000"," 8.50000000"," 0.0000000","0.776127","No","n/a","Non-legume"
"5553","Elatostema_pycnodontum"," 132.833000","24.8333"," 5667.830","1116.17000"," 54.16670"," 67.8333000"," 778.66700","141.333"," 27.166700","50.8333","23.5000","15.166700"," 6.83333000"," 0.00000000"," 0.0000000","1.00672","No","n/a","Non-legume"
"5554","Elatostema_reticulatum"," 157.053000","49.7091"," 3972.370","1378.35000"," 38.91570","180.6900000"," 491.54000","188.422"," 45.826200","53.5611","50.4355","12.275400"," 0.00000000"," 1.82100000"," 1.2151500","1.10653","No","n/a","Non-legume"
"5555","Elatostema_retrohirtum"," 172.667000","35.6667"," 3942.670","1213.00000"," 62.50000"," 67.1667000"," 579.00000","97.75"," 17.166700","49.8333","25.6667","13.333300"," 0.00000000"," 0.00000000"," 4.0000000","0.906967","No","n/a","Non-legume"
"5556","Elatostema_rivulare"," 138.222000","40.4444"," 2882.780","3023.89000"," 56.11110","265.4440000","1308.78000","329.222"," 77.000000","44.0000","33.4444","11.000000"," 0.00000000"," 0.00000000"," 0.7777780","2.63442","No","n/a","Non-legume"
"5557","Elatostema_rubrostipulatum"," 171.200000","70.0000","  254.800","1835.60000"," 15.20000","343.6000000","1334.80000","213.75"," 52.000000","39.4000","34.0000"," 6.600000"," 0.00000000"," 0.00000000"," 0.0000000","1.51772","No","n/a","Non-legume"
"5558","Elatostema_rugosum"," 132.532000","46.3534"," 3202.370","1922.40000"," 18.17670","373.4050000"," 233.60500","281.996"," 74.627900","52.1726","40.4678","12.783800"," 8.14938000"," 0.02282160"," 8.0643200","1.92321","No","n/a","Non-legume"
"5559","Elatostema_rupestre"," 151.400000","35.6000"," 3531.400","1138.80000"," 63.40000"," 50.4000000"," 920.60000","127.5"," 19.600000","46.0000","24.2000","13.600000"," 0.20000000"," 0.00000000"," 2.0000000","0.88598","No","n/a","Non-legume"
"5560","Elatostema_samoense"," 190.000000","63.0000","  411.833","3976.83000"," 27.00000","587.5000000"," 700.33300","267.667"," 65.833300","43.5000","38.1667","13.666700"," 0.00000000"," 0.00000000"," 0.0000000","2.64181","No","n/a","Non-legume"
"5561","Elatostema_seemannianum"," 174.200000","48.6000"," 1123.000","2213.20000"," 31.60000","329.0000000"," 373.60000","182.8"," 45.800000","42.0000","30.0000"," 4.200000"," 0.00000000"," 0.00000000"," 0.0000000","1.94165","No","n/a","Non-legume"
"5562","Elatostema_sessile"," 216.067000","63.2667","  930.933","2072.33000"," 45.93330","253.1330000"," 551.66700","318.769"," 64.416700","47.4167","33.7500","10.083300"," 0.00000000"," 0.00000000"," 0.0000000","1.65956","No","n/a","Non-legume"
"5563","Elatostema_shanglinense"," 110.000000","15.5000"," 2980.000"," 879.00000"," 32.00000"," 69.5000000","  46.00000","60.5"," 12.000000","30.0000","14.5000"," 5.500000"," 0.00000000"," 0.00000000"," 0.0000000","0.707078","No","n/a","Non-legume"
"5564","Elatostema_sinense"," 157.660000","30.5745"," 6645.940","1301.51000"," 68.29790"," 92.8723000"," 856.53200","184.844"," 36.234000","59.6170","31.9149","15.702100"," 6.68085000"," 2.14894000"," 6.2340400","1.15485","No","n/a","Non-legume"
"5565","Elatostema_sinopurpureum","  74.000000","14.0000"," 3408.000"," 600.50000"," 32.50000"," 36.0000000"," 652.50000","80.5"," 19.000000","29.5000","13.0000"," 8.500000"," 0.00000000"," 0.00000000"," 0.0000000","0.536421","No","n/a","Non-legume"
"5566","Elatostema_sinuatum"," 231.846000","76.9231","  392.462","2271.00000"," 27.38460","349.0770000"," 385.84600","186.833"," 64.692300","46.6923","37.3077"," 6.461540"," 0.00000000"," 0.00000000"," 0.0000000","1.67356","No","n/a","Non-legume"
"5567","Elatostema_stewardii"," 158.721000","26.3256"," 7724.600","1298.02000"," 59.30230","107.8840000"," 416.34900","143.56"," 29.046500","59.8372","31.5581","13.418600"," 7.11628000"," 1.65116000"," 1.2558100","1.16637","No","n/a","Non-legume"
"5568","Elatostema_stipitatum"," 161.575000","50.0784"," 3850.120","1504.46000"," 42.35290","176.7190000"," 510.54900","212.255"," 46.379100","52.7516","47.6797","10.372500"," 0.00000000"," 1.77778000"," 0.4313730","1.19279","No","n/a","Non-legume"
"5569","Elatostema_subcoriaceum"," 119.500000","23.0000"," 1531.500"," 944.00000"," 31.50000"," 81.5000000","   9.50000","0"," 14.500000","31.5000","18.0000"," 4.500000"," 0.00000000"," 0.00000000"," 0.5000000","0.769438","No","n/a","Non-legume"
"5570","Elatostema_sublineare"," 152.667000","25.5556"," 6349.780","1193.22000"," 58.11110"," 81.8889000"," 520.77800","129.143"," 30.000000","54.0000","25.0000","15.222200"," 4.55556000"," 0.00000000"," 2.0000000","1.03966","No","n/a","Non-legume"
"5571","Elatostema_suzukii"," 108.500000","14.5000"," 2267.000","1114.50000"," 15.00000","186.5000000","  25.00000","83.5"," 27.000000","25.5000","17.5000"," 3.000000","11.00000000"," 0.00000000"," 0.0000000","1.03174","No","n/a","Non-legume"
"5572","Elatostema_tenellum"," 103.500000","29.5000","  737.000","1573.00000"," 15.00000","259.0000000"," 183.50000","130"," 38.000000","26.0000","18.0000"," 3.500000"," 0.00000000"," 0.00000000"," 0.0000000","1.31053","No","n/a","Non-legume"
"5573","Elatostema_tenuicaudatum"," 172.375000","39.1250"," 4532.500","1157.62000"," 75.81250"," 55.1875000","1095.00000","145.273"," 23.687500","56.9375","30.0000","18.000000"," 1.75000000"," 0.43750000"," 3.7500000","0.95749","No","n/a","Non-legume"
"5574","Elatostema_tenuicornutum"," 152.500000","30.0000"," 5394.300","1106.20000"," 81.10000"," 37.0000000"," 791.50000","135.8"," 28.400000","56.2000","28.5000","15.000000"," 1.20000000"," 1.30000000"," 4.1000000","0.988101","No","n/a","Non-legume"
"5575","Elatostema_thalictroides"," 179.529000","80.5294","  356.824","2343.35000"," 20.11760","414.0590000","1470.88000","334.812"," 71.705900","46.5882","38.8824","11.294100"," 0.00000000"," 0.00000000"," 0.5294120","2.14342","No","n/a","Non-legume"
"5576","Elatostema_trichocarpum"," 152.231000","27.1538"," 6272.150","1128.46000"," 68.00000"," 58.2308000"," 726.23100","137.875"," 28.000000","58.9231","27.5385","16.538500"," 2.07692000"," 0.00000000"," 3.1538500","1.06353","No","n/a","Non-legume"
"5577","Elatostema_umbellatum"," 123.127000","27.6197"," 7895.560","1898.37000"," 39.92250","246.4720000"," 469.03500","259.738"," 73.174800","53.0839","35.6434","14.720300","19.49020000"," 0.55555600"," 0.4705880","1.84911","No","n/a","Non-legume"
"5578","Elatostema_villosum"," 153.800000","34.0000"," 2949.000","1978.80000"," 60.60000"," 92.6000000"," 710.80000","189.5"," 42.333300","45.3333","30.6667"," 9.000000"," 0.00000000"," 0.00000000"," 0.1666670","1.69356","No","n/a","Non-legume"
"5579","Elatostema_vitiense"," 152.333000","40.6667","  918.667","1682.67000"," 30.33330","234.6670000"," 123.33300","130"," 34.333300","35.3333","28.6667"," 4.000000"," 0.00000000"," 0.00000000"," 0.0000000","1.39169","No","n/a","Non-legume"
"5580","Elatostema_vittatum"," 205.500000","74.0000","  213.667","2280.33000"," 22.83330","358.0000000"," 520.16700","173.167"," 65.666700","40.0000","33.0000"," 9.333330"," 0.00000000"," 0.00000000"," 0.0000000","1.63374","No","n/a","Non-legume"
"5581","Elatostema_weinlandii"," 241.636000","78.5455","  557.182","2499.27000"," 32.54550","392.5000000"," 283.36400","213.263"," 78.636400","47.5000","38.9091"," 6.727270"," 0.00000000"," 0.00000000"," 0.0000000","1.55955","No","n/a","Non-legume"
"5582","Elatostema_welwitschii"," 192.500000","69.4211"," 1048.890","1853.21000"," 73.15790"," 62.6316000","1278.76000","259.639"," 53.945900","50.6216","40.8919","10.447400"," 0.42105300"," 9.94737000"," 0.6315790","1.31382","No","n/a","Non-legume"
"5583","Elatostema_yaoshanense"," 121.667000","20.6667"," 4140.670","1023.67000"," 42.00000"," 88.3333000"," 426.66700","93.6667"," 22.333300","38.3333","22.6667"," 8.333330"," 9.00000000"," 0.00000000"," 0.0000000","0.935137","No","n/a","Non-legume"
"5584","Elephantorrhiza_elephantina"," 175.968000","55.8387"," 3859.520"," 696.17500"," 72.00460"," 31.3456000","1194.69000","90.9275"," 22.568800","62.6972","59.7248"," 5.876150"," 0.04128440"," 7.70642000","17.7339000","0.465077","Yes","Rhizobial","Caesalpinioideae"
