"","species","temperature","bio3","bio4","precipitation","bio15","bio17","elevation","nitrogen","carbon","ph","sand","coarsefragment","needleleaf","deciduousbroadleaf","herbaceous","aridity","nodulation","nodulationtype","subfamily"
"2496","Bauhinia_pansamalana",203.462,62.4615,1381.85,2716.85,58,222.154,819.308,247.462,47.3846,52.6154,34.6923,9.38462,6.15385,0,2.46154,1.64229,"No","n/a","Cercidoideae"
"2497","Bauhinia_pauletia",256.75,71.3036,1225.11,1344.42,94.1429,25.0089,301.107,168.36,26.7244,62.2089,31.2222,14.5956,1.18222,4.60889,8.98667,0.820964,"No","n/a","Cercidoideae"
"2498","Bauhinia_pentandra",27,35,870.5,280.5,43.5,11.5,2250,176.5,36.5,32,24,17,0,0,20,0.582819,"No","n/a","Cercidoideae"
"2499","Bauhinia_pes-caprae",123,38,586.5,775.5,52,7,300,213,13.5,28.5,10.5,10.5,0,11.5,0,0.298532,"No","n/a","Cercidoideae"
"2500","Bauhinia_petersiana",221.317,60,2522.58,882.106,101.231,13.9327,880.077,79.9697,17.5024,61.7778,65.9324,5.47573,0.355769,10.1442,9.33654,0.521763,"No","n/a","Cercidoideae"
"2501","Bauhinia_petiolata",246.972,84.6667,357.25,1987.83,42.6944,255.444,557.639,188.162,50.7778,54,37.1667,6.44444,0,0.194444,1.33333,1.29544,"No","n/a","Cercidoideae"
"2502","Bauhinia_pichinchensis",200.091,80.7727,422.227,2626.32,42.5909,348.727,945.591,251.15,76.2273,51.1818,38.7727,10.9545,0,0.181818,2.72727,1.47537,"No","n/a","Cercidoideae"
"2503","Bauhinia_picta",89.5,44,126,890,15,140,1062.5,221.494,43,27.5,19,6,0,0,5.5,0.53331,"No","n/a","Cercidoideae"
"2504","Bauhinia_pinheiroi",218.083,61.75,1312.5,1146.42,30.75,184.5,164.083,127.364,26.6667,49.9167,45.3333,2.33333,0,0.666667,1.83333,0.796132,"No","n/a","Cercidoideae"
"2505","Bauhinia_podopetala",252.429,65.5238,1623,1304.07,106.738,26.0714,185.071,124.707,22.4762,56.6667,59.5952,6.09524,0,12.9762,14.3095,0.749778,"No","n/a","Cercidoideae"
"2506","Bauhinia_pottsii",256.667,71.0256,839.308,2372.79,53.7179,215.692,147.564,181.083,73.1053,50.7368,40.7632,11.3421,0,0.717949,0,1.48636,"No","n/a","Cercidoideae"
"2507","Bauhinia_pringlei",223.812,62.7246,2560.57,890.812,109.203,16.8986,952.333,162.762,9.2029,65.0725,28.058,22.7536,4.42029,16.8116,4.24638,0.479425,"No","n/a","Cercidoideae"
"2508","Bauhinia_pulchella",233.623,72.6439,955.849,1312.23,79.2493,37.6083,608.116,108.924,24.4688,54.1395,54.1484,3.29377,0,4.53116,2.25816,0.779094,"No","n/a","Cercidoideae"
"2509","Bauhinia_purpurea",199.722,42.5,4192.5,1394.11,97.3333,31.2778,917.056,212.5,35.3889,59.3889,36.5,16.6667,2.66667,1.77778,2.44444,1.11132,"No","n/a","Cercidoideae"
"2510","Bauhinia_ramosissima",190.337,58.2717,3602.49,529.707,70.2609,40.8152,1450.64,125.151,17.2065,74.9565,30.7826,18.6739,10.9783,0.271739,13.7283,0.319458,"No","n/a","Cercidoideae"
"2511","Bauhinia_rubeleruziana",246.538,64.2527,1677.95,2418.69,59.4615,203.692,348.275,215.89,38.6703,58.1209,36.9011,10.4725,2.07692,0.648352,1.24176,1.67283,"No","n/a","Cercidoideae"
"2512","Bauhinia_rubro-villosa",127.5,25.5,1316.5,879.5,45.5,17,90,56.5,9,28.5,24.5,4.5,0,0,0,0.583992,"No","n/a","Cercidoideae"
"2513","Bauhinia_rufescens",281.389,57.8998,2795.01,501.147,136.168,2.409,321.814,64.9286,8.94888,69.2352,63.7178,8.57873,0,0.566462,34.2965,0.240473,"No","n/a","Cercidoideae"
"2514","Bauhinia_saccocalyx",244.333,51.3889,1915.67,1228,76.5556,25.0556,321.333,110.941,25,56.2222,39.7222,15.4444,0,1.44444,1.05556,0.674344,"No","n/a","Cercidoideae"
"2515","Bauhinia_seleriana",227.576,64.697,1455.64,1187.21,84.3636,55.3333,675.727,153.1,22.7273,61.1818,32.0909,16.5455,5.75758,3.33333,8.51515,0.75066,"No","n/a","Cercidoideae"
"2516","Bauhinia_seminarioi",212.286,67.2857,652.571,1042.29,83,108.714,148,138.429,77.5714,49.2857,40,5.42857,0,0,0,0.722753,"No","n/a","Cercidoideae"
"2517","Bauhinia_siqueiraei",243.143,74.4286,456.357,2283.79,56.7857,159.929,78.2857,151.778,32.0714,45.4286,42.4286,7.07143,0,0,2.78571,1.36247,"No","n/a","Cercidoideae"
"2518","Bauhinia_stenantha",159.667,73.3333,237.333,779.333,50,73.8333,1490.5,170.667,38.8333,51.5,32.8333,9.5,0,2.83333,9.33333,0.480301,"No","n/a","Cercidoideae"
"2519","Bauhinia_subclavata",241.549,70.4366,1186.21,747.521,69.4648,36.9577,369.662,96.7,16.2535,59.6479,59.8592,3.50704,0,3.08451,2.08451,0.455759,"No","n/a","Cercidoideae"
"2520","Bauhinia_subrotundifolia",263.184,71.8289,1318.33,848.276,109.316,9.97368,152.632,185.955,13.0658,65.0658,24.7632,17.7895,4.80263,7.52632,11,0.523944,"No","n/a","Cercidoideae"
"2521","Bauhinia_taitensis",247.778,71.0278,1268.28,626.694,86.0556,31.6667,462.222,81.8571,14.5,67.3056,53.1111,7.13889,0.25,1.41667,33.9722,0.388575,"No","n/a","Cercidoideae"
"2522","Bauhinia_tarapotensis",127,37,312,1068.5,20.5,107.5,94,179.504,16.5,24,19.5,0.5,0,0,2.5,0.670765,"No","n/a","Cercidoideae"
"2523","Bauhinia_tessmannii",194,62.25,356.25,1610.5,23.5,234.5,212.5,75.3333,39.75,36.75,30.25,1.25,0,0,0,0.94047,"No","n/a","Cercidoideae"
"2524","Bauhinia_tomentosa",255.825,61.8772,1740.3,1639.74,86.6316,78.2982,81.2807,125.18,42.5714,55.2222,52.0476,4.89062,0,0.833333,0.893939,0.582071,"No","n/a","Cercidoideae"
"2525","Bauhinia_touranensis",193.75,42.8333,4065.71,1346.33,76.625,58.2083,833,153.556,28.1667,56.375,31.2917,17.1667,2.08333,0.75,2.875,1.03992,"No","n/a","Cercidoideae"
"2526","Bauhinia_ungulata",159.6,65.6,603,1676,43.6,191.2,1166.6,153.862,40.4,42.6,34,8.8,0,0,8,1.04058,"No","n/a","Cercidoideae"
"2527","Bauhinia_urbaniana",214.422,55.5333,3184.51,643.356,105,0.6,1031.53,50.2727,13.5778,63.7556,75.4444,3.24444,0,3.95556,16.1333,0.338354,"No","n/a","Cercidoideae"
"2528","Bauhinia_uruguayensis",189.667,51.4,3384.53,1297.33,27.5333,229.933,250.467,153.083,37.2,52.6667,36.6667,3.66667,0,3.73333,9.8,0.876826,"No","n/a","Cercidoideae"
"2529","Bauhinia_variegata",217.5,47.2297,4139.8,1204.24,90.1622,48.8108,777.5,168.904,30.5067,62.3067,34.3467,16.4267,1.12,1.86667,2.66667,0.824113,"No","n/a","Cercidoideae"
"2530","Bauhinia_weberbaueri",183,82.25,274.438,1046.75,75.625,38.125,1556.44,144.938,39.125,55.5,40.8125,8.5,0,2.25,8.375,0.573825,"No","n/a","Cercidoideae"
"2531","Bauhinia_xerophyta",228.474,60.2632,2479.58,382.368,89.2105,16.1053,103.789,101.278,14,68.3684,62.1579,8.89474,0,8.52632,20.5263,0.322361,"No","n/a","Cercidoideae"
"2532","Bayabusua_clarkei",191.5,64.25,269,2131,22.5,351,219,160.75,30.75,36.75,31.75,5,0,0,0,1.2342,"No","n/a","Non-legume"
"2533","Begonia_aberrans",235.7,83.95,266.2,2788.5,24.45,469.3,525.55,183.263,80.5,45.55,35.85,6.25,0,0,0,1.73695,"No","n/a","Non-legume"
"2534","Begonia_acetosella",192.917,45.4167,3635.94,1445.58,81.6944,47.2222,1038.42,252.448,38.3056,54.9722,35.3333,19,2.25,4.52778,2.66667,1.10852,"No","n/a","Non-legume"
"2535","Begonia_aconitifolia",158.8,49.4,1769,1075.6,53.8,68.8,531.2,110.5,24.2,43,41.8,4.6,0,10.2,2,0.731231,"No","n/a","Non-legume"
"2536","Begonia_acutifolia",208.684,62.3158,1287,1884.74,51.2105,203,711.947,261.167,63.5789,52.3158,29.2632,8.94737,0,1.36842,1.10526,1.34244,"No","n/a","Non-legume"
"2537","Begonia_aequatorialis",128,71,324.667,747.333,55.3333,43.5,1743.33,198.833,44.5,49.3333,33.6667,9.5,0,1.66667,9.66667,0.458495,"No","n/a","Non-legume"
"2538","Begonia_aggeloptera",183,59.6,723.2,1855.2,51.8,46.2,444.4,145.6,51.8,37.6,34.8,9.2,0,0,0,1.27694,"No","n/a","Non-legume"
"2539","Begonia_alicida",212,43.8,1211.6,1873.8,75,20.2,102,100.25,60.2,44.8,30.4,17.6,0.6,4,0,0.965767,"No","n/a","Non-legume"
"2540","Begonia_almedana",188,51,1244.75,1776.75,35.25,198,339.5,193,43.25,43.5,26,8,5.75,0,0,0.998546,"No","n/a","Non-legume"
"2541","Begonia_ampla",218.598,76.9286,773.714,2432.75,54.9464,150.911,785.33,259.838,53.9292,49.7965,42.1858,12.0796,0.315789,0.631579,0.377193,1.66956,"No","n/a","Non-legume"
"2542","Begonia_andina",176.786,66.5,1275.21,1288.57,59.0714,96.0714,1991.43,194.143,54.1429,49.7857,38.5,12.6429,0,0.857143,1.5,0.793291,"No","n/a","Non-legume"
"2543","Begonia_angularis",181.733,60.6667,1973.88,1520.49,61.7111,117.189,997.322,205.291,44.4667,50.3556,45.7889,3,0,10.5111,1.2,1.13048,"No","n/a","Non-legume"
"2544","Begonia_angulata",164.06,57.4776,2379.45,1728.76,49.4328,192.701,1055.12,244.098,47.9265,49.5588,41.1618,3.70588,0,9.54412,0.823529,1.35289,"No","n/a","Non-legume"
"2545","Begonia_angustiloba",187.308,61.5897,2532.33,967.692,103.795,21.9231,1516.31,188.486,7.12821,60.2308,28.4615,20.7179,9.48718,7.35897,8.71795,0.559944,"No","n/a","Non-legume"
"2546","Begonia_anisoptera",130,43.5,123.5,809,23,87.5,86,92.5,29,24,22.5,7.5,0,0,0,0.527506,"No","n/a","Non-legume"
"2547","Begonia_ankaranensis",191.5,53,915.75,1175.25,79.25,38.75,147.5,137.5,13,40.75,42.75,3.75,0,8,6.25,0.699901,"No","n/a","Non-legume"
"2548","Begonia_annulata",124,24.5,1657.5,1938,43.5,24,4.5,0,25.5,28,19.5,8,0,0,0,1.38144,"No","n/a","Non-legume"
"2549","Begonia_aptera",63.5,26,1052,938,23.5,115.5,1093,188.5,43.5,26,21.5,6,0,0,4,0.937963,"No","n/a","Non-legume"
"2550","Begonia_atricha",228.038,84.6538,277.615,2654.15,26.9231,422.885,625.615,215.292,78.6923,47.0385,35.1154,6.26923,0,0,0,1.66566,"No","n/a","Non-legume"
"2551","Begonia_austroguangxiensis",145.667,24.6667,3491.67,937.667,52,54.6667,321,95.6667,22,38,22,11,10.6667,0,0,0.745306,"No","n/a","Non-legume"
"2552","Begonia_austrotaiwanensis",191.294,46.9412,2703.41,3360.18,90.5882,102.118,718.235,223.938,51.0588,48.5294,34.2941,13.7647,0,0,0,2.73185,"No","n/a","Non-legume"
"2553","Begonia_baccata",155.833,58.6667,693.667,2572.83,51.1667,90,736.833,393.667,72.5714,43.5714,34.4286,6.28571,0,0,0,2.30073,"No","n/a","Non-legume"
"2554","Begonia_balansana",105,19,2175.5,824.5,44.5,24,307,87,22,28,19.5,8.5,2,0,0,0.652477,"No","n/a","Non-legume"
"2555","Begonia_balmisiana",174.261,64.5948,1992.2,1057.35,99.8562,27.902,1916.25,231.172,15,60.1503,30.1765,19.3529,13.2092,3.95425,5.75163,0.660911,"No","n/a","Non-legume"
"2556","Begonia_bamaensis",137,23.3333,3752,866.667,48.6667,53.6667,359,102.667,18.3333,40.3333,19.6667,13,1.33333,0.666667,0,0.726599,"No","n/a","Non-legume"
"2557","Begonia_banaoensis",164.25,45.75,1467.5,1322.75,45.25,103.25,417.75,185.75,48.5,44,23,10.75,0,0,0,0.837762,"No","n/a","Non-legume"
"2558","Begonia_baramensis",235,84.2222,267.778,3423.17,14.5556,706,357.444,267,93.8889,44.6667,39.2778,8.22222,0,0,0,2.37724,"No","n/a","Non-legume"
"2559","Begonia_barkeri",186.375,60.175,2082.3,1801.22,70.65,140.975,1215.42,211.27,45.1,55.55,34.125,14.325,5.125,2.6,4.2,1.09948,"No","n/a","Non-legume"
"2560","Begonia_beccariana",87,43.5,164,1070,17,134.5,777.5,172,57,27,19.5,6,0,0,0,0.825777,"No","n/a","Non-legume"
"2561","Begonia_bernicei",129,41.5,176,1813.5,27.5,117,460,72,18.5,23.5,20,5.5,0,0,0,0.888204,"No","n/a","Non-legume"
"2562","Begonia_beryllae",191.833,81.8333,367.792,2098.17,20.7917,363.583,1538.58,318.095,63.5833,49.2083,40.625,9.16667,0.458333,0,1.41667,1.86329,"No","n/a","Non-legume"
"2563","Begonia_betsimisaraka",92,35,1047,808.5,34,79,904,111.5,32,26,21,4.5,0,0,0,0.622456,"No","n/a","Non-legume"
"2564","Begonia_bipinnatifida",199.571,76.4286,287.429,2541.43,13.2857,522.571,630.571,241.571,57.2857,41.8571,35.1429,11.7143,0,0,0,1.81308,"No","n/a","Non-legume"
"2565","Begonia_biserrata",194.963,67.9537,1505.01,1304.72,96.3333,31.0926,1509.06,229.41,23.5093,58.2037,31.3704,18.8056,9.61111,4.67593,7.09259,0.788794,"No","n/a","Non-legume"
"2566","Begonia_boisiana",174.5,26.75,3306.25,1332,70.25,46,117,127.5,39,42.5,29.5,11.5,1.75,0,0,1.0858,"No","n/a","Non-legume"
"2567","Begonia_boissieri",164.091,61.7273,1463,1073.18,87.1818,36.1818,1729.91,224.818,17.8182,54.4545,29,16,5.27273,2.63636,6.36364,0.624561,"No","n/a","Non-legume"
"2568","Begonia_boliviensis",176.703,59.5156,2964.97,775.312,87.4688,28.7031,1549.91,143.397,34.5,57.9062,44.4062,13.6406,0,18.9844,4.46875,0.473056,"No","n/a","Non-legume"
"2569","Begonia_bolleana",164.75,53.25,947.5,1302.5,34.25,162,384.5,155.25,34,40.75,23.75,4.75,0,0,5,0.935403,"No","n/a","Non-legume"
"2570","Begonia_bonus-henricus",204.588,72.0588,818.824,2273.82,62.8235,100.412,928.706,235.842,44.9412,47.1765,38.9412,11.4118,0,1.88235,0,1.58343,"No","n/a","Non-legume"
"2571","Begonia_brachypoda",205.75,68.5625,1283.25,1486,35.5,214.562,602.688,222.071,45.625,51.875,30.25,8.375,0,0.3125,2.5625,1.00499,"No","n/a","Non-legume"
"2572","Begonia_bracteata",189.75,62.5,309.25,2566.5,19.5,442.5,182.75,151.333,72.6,40.6,28.2,5.8,0,0,0,1.54888,"No","n/a","Non-legume"
"2573","Begonia_bracteosa",161.2,76.3091,873.273,1191.44,62.8545,87.0182,2545.65,266.291,71.2,53.2364,41.5273,16.0545,0.127273,1.21818,12.5273,0.779302,"No","n/a","Non-legume"
"2574","Begonia_breedlovei",156,60.5,954,1812.83,57.8333,133.333,1245.17,235.833,48,45.6667,30.6667,13,3.66667,0,2.5,0.982326,"No","n/a","Non-legume"
"2575","Begonia_brevipetala",172.6,71.4,392.4,1210,53.7,76.5,1566.1,230.4,51.6,50,33.7,11,0,0,9.7,0.82922,"No","n/a","Non-legume"
"2576","Begonia_brevirimosa",122,45.5,96.5,1290,13.5,192.5,264.5,85,26,26,19.5,4.5,0,0,0,0.907294,"No","n/a","Non-legume"
"2577","Begonia_buddleiifolia",205.247,83.2268,447.68,2943.86,30.8969,462.299,1374.48,329.5,74.4536,51.2887,38.4845,9.47423,0,0.134021,1.78351,1.7555,"No","n/a","Non-legume"
"2578","Begonia_burbidgei",147.727,75.2727,424.545,1930.73,19.1818,339.364,2519.27,355,78.2727,47.3636,39,11.6364,1,0,1.63636,1.99472,"No","n/a","Non-legume"
"2579","Begonia_camiguinensis",135,39.5,379,1164,22,160,4.5,193,33.5,27.5,20,2,0,0,0,0.71258,"No","n/a","Non-legume"
"2580","Begonia_carletonii",219.692,72.6923,643.923,2853.23,36.6923,382.846,484.769,278.667,62.0769,48.6923,33.7692,8.38462,0,0,0.461538,1.96125,"No","n/a","Non-legume"
"2581","Begonia_caroliniifolia",196.562,60.6875,1760.19,2286.12,73.125,153,907.062,218,44.125,54.5,33.5,14.4375,5,1.6875,4,1.21236,"No","n/a","Non-legume"
"2582","Begonia_catharinensis",165.125,49.375,2763.69,1469.69,18.5625,291.062,421.75,216.933,43.75,48.125,32,5.0625,0,8.125,0.5625,1.17316,"No","n/a","Non-legume"
"2583","Begonia_cathayana",187.4,40.2,3903.73,1417.33,75.1333,63.4667,850.733,165.143,30.3333,53.2,30.7333,18.6667,0.266667,1.4,1.46667,1.17296,"No","n/a","Non-legume"
"2584","Begonia_cavallyensis",228.459,69.1622,931.135,2224.57,62.7027,126,623.081,249.417,30.5946,49.6216,46.2162,20.027,0,4.89189,0,1.28819,"No","n/a","Non-legume"
"2585","Begonia_cebadillensis",210,68.9167,755.75,1928.67,81.9167,27.75,773.75,252.083,25.5833,50.3333,27.8333,15.75,4,0.583333,2.08333,1.04584,"No","n/a","Non-legume"
"2586","Begonia_chaetocarpa",171.071,64,1518.64,1501.5,59.1429,132.143,1775.57,232.071,59.7143,51.2143,39.4286,13.5714,0,1.57143,5.21429,0.960468,"No","n/a","Non-legume"
"2587","Begonia_chingii",186.786,33.5714,4938.79,1305.5,73,73.1429,613.214,145.214,24.7857,55.5714,26.9286,16.9286,0.785714,0.5,0.857143,1.06771,"No","n/a","Non-legume"
"2588","Begonia_chingipengii",185.25,51.5,713.75,2047,45,134.75,272.25,176,36,40.75,31,7.25,0,0,0,1.31956,"No","n/a","Non-legume"
"2589","Begonia_chitoensis",172.852,41.5741,3488.67,2524.44,68.9259,149.481,1072.72,236.189,59.7037,49.3704,35.3148,12.1111,1.59259,0.203704,0.185185,2.29133,"No","n/a","Non-legume"
"2590","Begonia_chloroneura",125.5,32,784.5,1384,29,145.5,150.5,152,47,25.5,21,5,0,0,0,0.879132,"No","n/a","Non-legume"
"2591","Begonia_cinnabarina",170.643,62.6429,2210.04,828.214,79.8929,30.75,1862.61,149.179,32.5357,56.3929,44.4643,11.25,0,16.3571,2.35714,0.464988,"No","n/a","Non-legume"
"2592","Begonia_cirrosa",123,24.3333,3300,964.667,56,41.6667,679,111,20,39.3333,18.6667,12,0,0,0,0.800068,"No","n/a","Non-legume"
"2593","Begonia_clarkei",109.455,70.5758,1308.97,819.091,75.1515,35.303,3207.73,282.387,65.3636,57.1818,43.0909,21.3333,0.363636,2.0303,40.1212,0.649922,"No","n/a","Non-legume"
"2594","Begonia_cleopatrae",164.667,51.3333,354.667,1285,41,51.6667,273,141,34,35,29,13.3333,0,0,0,0.881147,"No","n/a","Non-legume"
"2595","Begonia_conchifolia",200.323,77.629,600.048,2767.21,58.1129,174.177,1142.35,377.186,67.5484,52.4032,35.3065,11.0484,0,0.33871,0.241935,1.95012,"No","n/a","Non-legume"
"2596","Begonia_contracta",212.833,65.1667,613,2480.67,31.3333,367.167,258.333,198.8,69.6667,43.5,32.5,8.33333,0,0,0,1.76747,"No","n/a","Non-legume"
"2597","Begonia_convallariodora",191.708,77.1504,669.814,2840.01,54.8805,215.973,1370.77,406.739,83.0044,52.2965,37.3938,11.1593,0.707965,0.230088,0.575221,2.05892,"No","n/a","Non-legume"
"2598","Begonia_convolvulacea",197.267,58.5603,2209.62,1475.07,47.9828,174.31,649.655,197.075,40.9224,51.3017,44.5862,3.21552,0,5.9569,1.14655,1.06703,"No","n/a","Non-legume"
"2599","Begonia_copelandii",131.5,37,336.5,1128,22.5,98.5,91.5,90,33.5,27.5,18.5,6.5,0,0,0,0.762119,"No","n/a","Non-legume"
"2600","Begonia_cordifolia",157.667,51,650.667,1601.33,26.3333,220.667,324.333,113.667,49,37,26,3.66667,0,4.66667,0,0.861599,"No","n/a","Non-legume"
"2601","Begonia_cornitepala",142.4,45.6,1804.2,1645.6,38.2,188.2,526.4,157.4,33.4,40.6,36.8,2.6,0,6,2.4,1.29769,"No","n/a","Non-legume"
"2602","Begonia_corredorana",235.662,76.9,688.413,3387.16,57.2375,213.512,521.5,312.139,65.1235,52.6543,35.3827,11.8025,0,0,0.148148,1.85724,"No","n/a","Non-legume"
"2603","Begonia_cristobalensis",146.429,61.8571,1540.86,1146.57,84.5,42.2857,2120.57,254.786,34.4286,54.6429,26.4286,17.5,13.0714,3.14286,5.92857,0.770912,"No","n/a","Non-legume"
"2604","Begonia_cryptocarpa",158,53.3333,261,2639.67,28,240.333,475.333,190.333,40.3333,35.3333,25.3333,7,0,0,0,1.38199,"No","n/a","Non-legume"
"2605","Begonia_cuatrecasana",189.571,73.2857,352.429,2596.86,28.4286,397.857,1149.43,264.857,55.1429,44.4286,34.7143,9.85714,0,0,11.2857,1.74716,"No","n/a","Non-legume"
"2606","Begonia_cubensis",183.5,54.5,1380.5,1197.67,45.3333,122.5,470,240.2,52.5,49.3333,27.1667,9.83333,0,1.16667,0,0.939187,"No","n/a","Non-legume"
"2607","Begonia_cucullata",199.899,57.5215,2784.75,1483.09,38.6168,213.914,519.664,169.903,41.4637,53.1322,42.9162,3.40223,0.0130354,6.09311,3.58659,1.04441,"No","n/a","Non-legume"
"2608","Begonia_cumingiana",147.333,47.3333,529.333,1917.33,45,131.667,603.667,107,34.3333,36,24.3333,10,0,0,0,1.38129,"No","n/a","Non-legume"
"2609","Begonia_cyathophora",172.1,75.6,720.45,1281.35,51.25,114.95,1907.7,236.526,68.5,50.8,38.8,10.25,0.7,0,11.15,0.802864,"No","n/a","Non-legume"
"2610","Begonia_cylindrica",147.667,24.6667,3469,937.667,48.3333,60.6667,170.667,79.3333,21,40.6667,20.6667,10,5.33333,0,0,0.702549,"No","n/a","Non-legume"
"2611","Begonia_daweishanensis",116.667,26,3091.33,1045.33,55.3333,46.3333,849,210.333,31.3333,36.3333,21.3333,12.6667,4.33333,0,0,0.951257,"No","n/a","Non-legume"
"2612","Begonia_daxinensis",102,18.5,2603.5,718.5,40,42,311,72.5,11,30,14,7.5,0,0,0,0.589674,"No","n/a","Non-legume"
"2613","Begonia_decandra",209.545,69.3939,1216.73,2506.36,32.8182,347.394,551.121,260.226,73.4848,48.9697,24.697,6.18182,0,0,1.27273,1.44905,"No","n/a","Non-legume"
"2614","Begonia_deliciosa",36.5,13,3274,390.5,12,66,37,0,31,27,26.5,5,0,1,0,0.725896,"No","n/a","Non-legume"
"2615","Begonia_dentatiloba",175.25,53.9167,1938.5,1336.33,56.25,100,743.333,180.4,41.5,47.1667,43.75,3.25,0,9.66667,0.75,0.954989,"No","n/a","Non-legume"
"2616","Begonia_denticulata",169.571,74.1429,548.857,1399.43,46.5714,128.214,1535.5,302.786,64.1429,51,37.1429,11.2857,0,0.714286,3.92857,0.958491,"No","n/a","Non-legume"
"2617","Begonia_dewildei",201.667,56.6667,1115.17,1606.5,60,10.8333,47.5,140,65.6667,40.1667,39.8333,10.6667,0,0,0,0.928395,"No","n/a","Non-legume"
"2618","Begonia_diadema",128,43.3333,1751.67,1444.17,41,170.833,1362.17,249,63.4286,45,37,8.42857,2.28571,1.57143,0.857143,1.43268,"No","n/a","Non-legume"
"2619","Begonia_dichotoma",213.273,74.2727,814.545,1428.64,53.8485,105.939,847.667,182.412,44.1818,55.1515,38.6061,10.1212,0,0.69697,6.27273,0.803945,"No","n/a","Non-legume"
"2620","Begonia_diffusa",98,69.4,223.6,1636.2,28.6,263.2,2198.6,399.8,77.4,41.8,34.2,9,0,0,0.6,1.56699,"No","n/a","Non-legume"
"2621","Begonia_digitata",184.321,60.7679,1882.59,1413.32,57.8929,120.589,940.214,192.68,43.625,50.4107,46.0536,2.76786,0,6.96429,0.910714,1.01797,"No","n/a","Non-legume"
"2622","Begonia_discreta",137,34,2412.67,736,53.6667,32.6667,733,83.5,20.3333,40.6667,21.3333,13,2.66667,0,0,0.590329,"No","n/a","Non-legume"
"2623","Begonia_divaricata",178.778,79.1111,265.556,2096,27,305.444,1135,242.889,72,42.7778,33,7.11111,0,0,0,1.39869,"No","n/a","Non-legume"
"2624","Begonia_domingensis",163.483,72.4828,1221.24,1366.21,46.9655,146.103,1358.45,333.114,64.6552,52.4828,33.069,13.3793,0.37931,0.62069,3.37931,0.955717,"No","n/a","Non-legume"
"2625","Begonia_dregei",177.5,53.4091,2346.45,943.318,44.5,94.2727,393.045,127.524,34.1304,54.2609,48.3043,7.09091,0.565217,19,4.43478,0.795095,"No","n/a","Non-legume"
"2626","Begonia_dryadis",173.2,42.6,2629.2,1159.4,64.4,45.8,708.6,60,12.6,46.6,26.8,13,0,0,6.6,0.85766,"No","n/a","Non-legume"
"2627","Begonia_duncan-thomasii",176.889,68,777.222,2113.33,57.2222,98.7778,1067.67,230,51.6667,44.6667,34.5556,13.1111,0,0,0,1.56225,"No","n/a","Non-legume"
